시도,시군구,농장명,축종,지번주소,도로명주소,읍면,사육두수,동수,면적,위도,경도,기준일자,원본파일
강원특별자치도,강릉시,신국선,돼지,강원특별자치도 강릉시 옥계면 남양리 1648번지,강원특별자치도 강릉시 옥계면 남양2길 201,,350,3,466.56,,,2026-02-03,강원특별자치도 강릉시_양돈_20260203.csv
강원특별자치도,강릉시,구라미농장,돼지,강원특별자치도 강릉시 사천면 석교리 757번지 6호,강원특별자치도 강릉시 사천면 구라미길 319,,2200,5,2932,,,2026-02-03,강원특별자치도 강릉시_양돈_20260203.csv
강원특별자치도,강릉시,주문진희망농장,돼지,강원특별자치도 강릉시 주문진읍 향호리 821번지 2호,강원특별자치도 강릉시 주문진읍 거문동길 298-39,,1500,7,1526.99,,,2026-02-03,강원특별자치도 강릉시_양돈_20260203.csv
강원특별자치도,강릉시,하슬라농장,돼지,강원특별자치도 강릉시 강동면 모전리 268번지 1호,강원특별자치도 강릉시 강동면 아래장작골길 14-19,,2000,5,2080.5,,,2026-02-03,강원특별자치도 강릉시_양돈_20260203.csv
강원특별자치도,강릉시,홍가네농장,돼지,강원특별자치도 강릉시 주문진읍 장덕리 46번지,강원특별자치도 강릉시 주문진읍 장덕고개길 272-50,,1750,5,1650,,,2026-02-03,강원특별자치도 강릉시_양돈_20260203.csv
강원특별자치도,강릉시,주남영농조합법인 2농장,돼지,강원특별자치도 강릉시 강동면 임곡리 619번지,강원특별자치도 강릉시 강동면 임곡로 1123,,2077,1,943.8,,,2026-02-03,강원특별자치도 강릉시_양돈_20260203.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 서면 자등리 551번지,강원특별자치도 철원군 서면 금강로 7458,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 갈말읍 강포리 281번지,강원특별자치도 철원군 갈말읍 중군봉길 113,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 갈말읍 지포리 386,,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 갈말읍 강포리 104-3,강원특별자치도 철원군 갈말읍 중군봉길 7,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 갈말읍 강포리 351외,,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 갈말읍 동막리 601번지,강원특별자치도 철원군 갈말읍 신동막길 275,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,"강원특별자치도 철원군 동송읍 오지리 1043번지 4호 , 1043-6",강원특별자치도 철원군 동송읍 금학산로 84-11,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 오지리 1043번지 11호,강원특별자치도 철원군 동송읍 금학산로 84-16,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 오지리 1047번지 5호,강원특별자치도 철원군 동송읍 금학산로 68-16,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 오지리 209번지 2호,강원특별자치도 철원군 동송읍 골말길 14-26,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 오지리 127번지 1호,강원특별자치도 철원군 동송읍 오지로 207,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 오지리 128번지 1호,강원특별자치도 철원군 동송읍 오지로 207,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 오지리 151번지 3호,강원특별자치도 철원군 동송읍 오지로 207-16,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 오지리 1105번지 22호,,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 오지리 1125번지 8호,강원특별자치도 철원군 동송읍 상노로 377-30,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,"강원특별자치도 철원군 동송읍 오지리 1047번지 16호 (-19,-21,-82,-91,1102-71,-72,-75,1040-7)",강원특별자치도 철원군 동송읍 금학산로 50-1,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 갈말읍 지경리 160번지,강원특별자치도 철원군 갈말읍 호국로 5664,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 상노리 488번지,강원특별자치도 철원군 동송읍 상노로 317,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 갈말읍 문혜리 751-4외1필,,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 갈말읍 문혜리 460번지 13호,강원특별자치도 철원군 갈말읍 호국로 5327-1,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 갈말읍 문혜리 산 189번지 송원농장,"강원특별자치도 철원군 갈말읍 호국로 5327, 송원농장",,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 철원읍 대마리 339번지,강원특별자치도 철원군 철원읍 대마2길 189,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 오지리 1043번지 14호 웰빙농장,"강원특별자치도 철원군 동송읍 금학산로 84-8, 웰빙농장",,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 갈말읍 문혜리 111번지 2호,강원특별자치도 철원군 갈말읍 능곡길 63,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 갈말읍 문혜리 344번지 1호,강원특별자치도 철원군 갈말읍 태봉로 1176,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 갈말읍 지경리 217번지,강원특별자치도 철원군 갈말읍 호국로 5714-73,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 갈말읍 지경리 235번지,강원특별자치도 철원군 갈말읍 호국로 5719,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 갈말읍 토성리 213번지 2호,강원특별자치도 철원군 갈말읍 도창로 203-17,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 갈말읍 신철원리 1036번지,강원특별자치도 철원군 갈말읍 여우냇길 51,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 김화읍 청양리 205번지,강원특별자치도 철원군 김화읍 망경동길 63-7,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 김화읍 청양리 531번지,강원특별자치도 철원군 김화읍 청하골길 227,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 김화읍 청양리 668번지,강원특별자치도 철원군 김화읍 청하골길 207,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 서면 자등리 1399번지 1호,강원특별자치도 철원군 서면 조막동길 34-10,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 서면 자등리 1359번지 6호,강원특별자치도 철원군 서면 조막동길 26,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 근남면 사곡리 233번지 3호 선녀농장,"강원특별자치도 철원군 근남면 호국로 7003-64, 선녀농장",,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 서면 자등리 816번지,강원특별자치도 철원군 서면 태봉로 213-43,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 근남면 사곡리 233번지 1호,강원특별자치도 철원군 근남면 호국로 7003-48,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,"강원특별자치도 철원군 근남면 사곡리 676번지 (-1,-2,663-2)",강원특별자치도 철원군 근남면 하오재로 2256,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 오지리 1102번지 61호,강원특별자치도 철원군 동송읍 금학산로 68-20,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 갈말읍 내대리 499번지,강원특별자치도 철원군 갈말읍 갈말로 378,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 김화읍 청양리 259번지 외3필,강원특별자치도 철원군 김화읍 망경동길 5-38 (외3필),,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 갈말읍 문혜리 767번지 3호,,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 김화읍 청양리 619번지 2호,강원특별자치도 철원군 김화읍 청하골길 227,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 갈말읍 문혜리 757번지,강원특별자치도 철원군 갈말읍 호국로 5074-21,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 서면 와수리 1979번지,,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 서면 와수리 산 95번지 4호,강원특별자치도 철원군 서면 와수로62번길 85,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 장흥리 1782번지,강원특별자치도 철원군 동송읍 오대로 153,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,,강원특별자치도 철원군 갈말읍 신동막길 297,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 오지리 1667번지,강원특별자치도 철원군 동송읍 오지로 52-112,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 장흥리 517번지 2호,강원특별자치도 철원군 동송읍 구수동2길 57,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 김화읍 청양리 1482번지,강원특별자치도 철원군 김화읍 김화로 137,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,,강원특별자치도 철원군 동송읍 오지리 1675번지,강원특별자치도 철원군 동송읍 왜매길 153-106,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 오지리 1685번지,강원특별자치도 철원군 동송읍 왜매길 153-125,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 양지리 2153번지,강원특별자치도 철원군 동송읍 금강산로 953,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 오지리 1686번지,강원특별자치도 철원군 동송읍 왜매길 153-127,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 오지리 1739번지,강원특별자치도 철원군 동송읍 왜매길 153-72,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 철원읍 율이리 176번지 4호,강원특별자치도 철원군 철원읍 독서당길 43-1,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 양지리 2677번지,강원특별자치도 철원군 동송읍 금강산로 927,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 오지리 1747번지,강원특별자치도 철원군 동송읍 왜매길 153-110,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 양지리 2095번지,강원특별자치도 철원군 동송읍 두루미로 1191-127,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,강원특별자치도 철원군 동송읍 양지리 2550번지,강원특별자치도 철원군 동송읍 금강산로 901,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,,강원특별자치도 철원군 동송읍 양지리 2154번지,강원특별자치도 철원군 동송읍 금강산로 951,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
강원특별자치도,철원군,,돼지,"강원특별자치도 철원군 김화읍 청양리 523번지 1호 , 523-2, 524, 621",강원특별자치도 철원군 김화읍 청하골길 227,,,,,,,20250827,강원특별자치도 철원군_양돈농가현황_20250827.csv
경기도,고양시,노루메농장,돼지,경기도 고양시 일산서구 구산동 1289번지,,,748,3,1758,,,20250819,경기도 고양시_양돈 농장 현황_20250819.csv
경기도,고양시,정우농장,돼지,경기도 고양시 일산서구 구산동 1286번지,"경기도 고양시 일산서구 곳산길 100-8 (구산동, 송포양돈단지)",,1639,3,1815,,,20250819,경기도 고양시_양돈 농장 현황_20250819.csv
경기도,고양시,대영농장,돼지,"경기도 고양시 일산서구 구산동 1290번지  나, 다동",,,370,2,925,,,20250819,경기도 고양시_양돈 농장 현황_20250819.csv
경기도,고양시,원당양돈,돼지,"경기도 고양시 덕양구 도내동 572, 572-2, 572-3",,,700,3,1032,,,20250819,경기도 고양시_양돈 농장 현황_20250819.csv
경기도,고양시,도흥농장,돼지,경기도 고양시 덕양구 도내동 470번지 3호,경기도 고양시 덕양구 흥도로278번길 119 (도내동),,503,2,996,,,20250819,경기도 고양시_양돈 농장 현황_20250819.csv
경기도,고양시,명지농장1,돼지,경기도 고양시 덕양구 원당동 820번지 1호,경기도 고양시 덕양구 월현길 128-66 (원당동),,807,2,660,,,20250819,경기도 고양시_양돈 농장 현황_20250819.csv
경기도,고양시,보령농장,돼지,경기도 고양시 덕양구 행주외동 288번지,경기도 고양시 덕양구 양곡1길 121-37 (행주외동),,124,1,384,,,20250819,경기도 고양시_양돈 농장 현황_20250819.csv
경기도,고양시,정진고양,돼지,경기도 고양시 일산서구 구산동 1287번지 0호,,,1454,3,1755,,,20250819,경기도 고양시_양돈 농장 현황_20250819.csv
경기도,동두천시,태원축산,돼지,경기도 동두천시 갈마지길 111 (상패동),,,1756,13,2459.30,,,2024-03-12,경기도 동두천시_양돈농가현황_20240312.csv
경기도,동두천시,형제농장,돼지,경기도 동두천시 벌마들로40번길 225 (상패동),,,2346,10,4370.12,,,2024-03-12,경기도 동두천시_양돈농가현황_20240312.csv
경기도,동두천시,국연농장,돼지,경기도 동두천시 갈마지길 103 (상패동),,,1990,7,2984.35,,,2024-03-12,경기도 동두천시_양돈농가현황_20240312.csv
경기도,동두천시,개미와베짱이,돼지,경기도 동두천시 삼육사로596번길 51-12 (상패동),,,,12,4725.89,,,2024-03-12,경기도 동두천시_양돈농가현황_20240312.csv
경기도,동두천시,덕천농장,돼지,경기도 동두천시 삼육사로548번길 56 (상패동),,,2238,14,2560.20,,,2024-03-12,경기도 동두천시_양돈농가현황_20240312.csv
경기도,동두천시,남균농장,돼지,경기도 동두천시 갈마지길 141 (상패동),,,,14,2026.83,,,2024-03-12,경기도 동두천시_양돈농가현황_20240312.csv
경기도,동두천시,돼지,돼지,경기도 동두천시 삼육사로596번길 85-31 (상패동),,,,2,1826.40,,,2024-03-12,경기도 동두천시_양돈농가현황_20240312.csv
경기도,동두천시,상패농장,돼지,경기도 동두천시 삼육사로692번길 246-14 (상패동),,,,2,997.92,,,2024-03-12,경기도 동두천시_양돈농가현황_20240312.csv
경기도,동두천시,승기농장,돼지,경기도 동두천시 벌마들로40번길 253-11 (상패동),,,2357,10,3162.80,,,2024-03-12,경기도 동두천시_양돈농가현황_20240312.csv
경기도,시흥시,000농장,흑돼지,000-0,경기도 시흥시 00동,,200,3,629,,,2024-03-20,경기도 시흥시_양돈농가 현황_20240320.csv
경기도,안성시,신하농장,돼지,경기도 안성시 미양면 고지리 460번지,경기도 안성시 미양면 보촌4길 128,,2500,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,농업회사법인 (주) 대덕,돼지,경기도 안성시 대덕면 신령리 111번지 5호 (외 11필지),"경기도 안성시 대덕면 신령로 223, (외 11필지)",,3600,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,은진농장,돼지,경기도 안성시 죽산면 장계리 109번지,경기도 안성시 죽산면 장계길 14-60,,1300,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,승양농장,돼지,경기도 안성시 죽산면 장계리 362번지 1호,경기도 안성시 죽산면 능앞길 181-78,,2511,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,네남매농장,돼지,"경기도 안성시 죽산면 장계리 330번지 , 330-1, 330-2, 331, 331-1, 332",경기도 안성시 죽산면 장계길 14-108,,4059,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,진영농장,돼지,경기도 안성시 죽산면 당목리 666번지 1호 외 8필지,경기도 안성시 죽산면 목동길 47-23,,0,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,진성농장,돼지,경기도 안성시 고삼면 대갈리 398번지,경기도 안성시 고삼면 한내로 553-22,,1000,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,문호농장,돼지,경기도 안성시 일죽면 월정리 402번지 외 5필지,경기도 안성시 일죽면 소라태길 86,,1400,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,민우농장,돼지,"경기도 안성시 일죽면 금산리 510번지 4호 , 510-5",경기도 안성시 일죽면 일생로 205-99,,0,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,학열 농장,돼지,경기도 안성시 원곡면 성주리 221번지,경기도 안성시 원곡면 성주리 221번지,,1680,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,반제농장,돼지,경기도 안성시 원곡면 반제리 9번지 1호 외 12필지,경기도 안성시 원곡면 원당로 335,,23000,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,유민농장,돼지,경기도 안성시 보개면 신안리 116번지 1호,경기도 안성시 보개면 신곡길 37-15,,600,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,이레농장,돼지,"경기도 안성시 보개면 동평리 413번지 1호 , 324, 324-1, 410-1, 413",경기도 안성시 보개면 동평길 90-11,,4500,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,대유농장,돼지,경기도 안성시 보개면 상삼리 452번지,경기도 안성시 보개면 내방상삼로 216-95,,1400,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,대유농장,돼지,경기도 안성시 보개면 상삼리 365번지,경기도 안성시 보개면 내방상삼로 231-33,,700,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,삼본농장,돼지,경기도 안성시 보개면 남풍리 588번지 2호 외 10필지,경기도 안성시 보개면 시드물길 28-41,,0,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,영진농장,돼지,경기도 안성시 일죽면 장암리 523번지,경기도 안성시 일죽면 장암초교길 87,,1300,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,송일농장,돼지,경기도 안성시 일죽면 화곡리 652번지,경기도 안성시 일죽면 죽화로 251-16,,902,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,부건농장,돼지,"경기도 안성시 일죽면 고은리 184번지 외 4필지(184-1, 1164-1, 1164-2, 1163-10)","경기도 안성시 일죽면 고목길 51-19 (외 4필지(184-1, 1164-1, 1164-2, 1163-10))",,1550,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,신촌목장,돼지,경기도 안성시 일죽면 능국리 81번지 3호 외 8필지,경기도 안성시 일죽면 국동길 128-37,,3000,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,농업회사법인 주식회사 국제축산,돼지,경기도 안성시 일죽면 화봉리 60번지 6호 외 11필지,경기도 안성시 일죽면 금일로 140-116,,4500,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,서울농장,돼지,"경기도 안성시 미양면 보체리 361번지 1호 , 361-2, 361-4",경기도 안성시 미양면 양변길 212-37,,3140,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,샘골농장,돼지,경기도 안성시 미양면 갈전리 270번지 1호,경기도 안성시 미양면 갈전길 43,,600,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,농업회사법인 허브한돈팜 주식회사,돼지,경기도 안성시 미양면 진촌리 169번지 1호,경기도 안성시 미양면 미양로 269-114,,3245,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,세민농장,돼지,경기도 안성시 고삼면 쌍지리 1183번지,경기도 안성시 고삼면 풀무골길 50-8,,600,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,텃골농장,돼지,경기도 안성시 고삼면 봉산리 600번지 5호,경기도 안성시 고삼면 이전봉산길 437-16,,112,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,봉춘농장,돼지,경기도 안성시 일죽면 장암리 227번지,경기도 안성시 일죽면 장암로 123-5,,3000,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,상현농장,돼지,경기도 안성시 일죽면 월정리 491번지,경기도 안성시 일죽면 월정리 491번지,,660,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,(주)안성농장 장암지점,돼지,"경기도 안성시 일죽면 장암리 494번지 ,495번지","경기도 안성시 일죽면 장암로 168-22 (,495번지)",,3600,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,장일농장,돼지,경기도 안성시 일죽면 죽림리 38번지,경기도 안성시 일죽면 장암로 235-21,,2000,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,구여울농장,돼지,경기도 안성시 일죽면 송천리 606번지 10호,경기도 안성시 일죽면 내둔길 60-64,,3521,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,신광농장,돼지,경기도 안성시 일죽면 월정리 1584번지,경기도 안성시 일죽면 서동대로 7079-24,,1000,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,영조농장,돼지,경기도 안성시 일죽면 장암리 425번지 4호 외 3필지,경기도 안성시 일죽면 장암로 97-7,,2000,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,영석농장,돼지,경기도 안성시 일죽면 화봉리 881번지 1호,경기도 안성시 일죽면 윗송산길 63,,2500,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,풍산농장,돼지,"경기도 안성시 일죽면 장암리 232번지 , 232-1, 232-2, 232-3",경기도 안성시 일죽면 장암로 127-15,,2400,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,한양농장,돼지,경기도 안성시 공도읍 승두리 284번지 1호,경기도 안성시 공도읍 고무다리길 80-24,,800,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,사곡농장,돼지,경기도 안성시 사곡동 118번지,경기도 안성시 사곡1길 65-35(사곡동),,0,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,효성농장,돼지,경기도 안성시 일죽면 능국리 257번지 7호,경기도 안성시 일죽면 서동대로 7594-69,,1500,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,삼강농장,돼지,경기도 안성시 일죽면 신흥리 43번지 1호,경기도 안성시 일죽면 죽화로 531-19,,1943,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,구성농장(능국),돼지,"경기도 안성시 일죽면 능국리 746번지 5호 , -1, -3, -4, -8",경기도 안성시 일죽면 지내동길 18,,2915,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,승문농장,돼지,"경기도 안성시 일죽면 신흥리 386번지 1호 외4필지,370-1 외5필지","경기도 안성시 일죽면 덕현길 54 (외4필지,370-1 외5필지)",,2700,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,돈돌이농장,돼지,경기도 안성시 죽산면 장계리 298번지 4호,경기도 안성시 죽산면 장계길 14-37,,1000,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,홍란농장,돼지,경기도 안성시 죽산면 장능리 46번지,경기도 안성시 죽산면 능앞길 117,,800,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,(주)다비육종 도화농장2,돼지,"경기도 안성시 죽산면 당목리 338번지 , 339, 340-1",경기도 안성시 죽산면 용설로 607-57,,0,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,신성농장,돼지,경기도 안성시 양성면 명목리 366번지 외 2필지,경기도 안성시 양성면 속말길 26-28,,800,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,덕봉농장,돼지,경기도 안성시 양성면 덕봉리 36번지,경기도 안성시 양성면 덕봉서원로 575-50,,1800,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
경기도,안성시,청학농장,돼지,경기도 안성시 미양면 강덕리 175번지 외 4필지,경기도 안성시 미양면 서변1길 96-11,,0,,,,,20240208,경기도 안성시_양돈농가 현황_20240208.csv
